CustomerID,Age,Gender,Tenure,Contract,PaymentMethod,SubscriptionPlan,MonthlyCharges,TotalCharges,LastLoginDays,JoinMonth,Churn,ChurnLabel,TenureBucket,AgeGroup,ChargeBracket,AutoPay
CUST-03718,26,Female,15,Two Year,Electronic Check,Basic,33.46,503.07,6,2023-09,0,No,12–24 months,26–35,Mid ($30–55),0
CUST-03719,36,Male,47,One Year,Electronic Check,Basic,23.44,1104.13,15,2022-11,0,No,24+ months,36–45,Low (<$30),0
CUST-03720,64,Male,18,One Year,Bank Transfer (Auto),Premium,79.84,1438.25,3,2022-09,0,No,12–24 months,60+,Very High (>$75),1
CUST-03721,69,Female,12,Two Year,Credit Card (Auto),Basic,32.69,399.99,3,2022-11,0,No,3–12 months,60+,Mid ($30–55),1
CUST-03722,31,Male,16,One Year,Credit Card (Auto),Standard,53.63,849.35,8,2023-12,0,No,12–24 months,26–35,Mid ($30–55),1
CUST-03723,55,Female,29,One Year,Electronic Check,Standard,51.94,1497.61,0,2022-07,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-03724,70,Female,72,Month-to-Month,Mailed Check,Standard,56.26,4054.75,37,2022-01,0,No,24+ months,60+,High ($55–75),0
CUST-03725,53,Female,21,Month-to-Month,Electronic Check,Basic,20.47,435.23,42,2023-02,0,No,12–24 months,46–60,Low (<$30),0
CUST-03726,57,Male,7,One Year,Electronic Check,Standard,53.04,369.95,8,2022-11,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-03727,34,Female,5,One Year,Credit Card (Auto),Premium,84.54,419.75,3,2023-02,0,No,3–12 months,26–35,Very High (>$75),1
CUST-03728,47,Female,1,Month-to-Month,Mailed Check,Standard,52.7,48.26,9,2023-11,0,No,0–3 months,46–60,Mid ($30–55),0
CUST-03729,26,Female,26,Two Year,Electronic Check,Standard,55.64,1441.33,1,2023-06,0,No,24+ months,26–35,High ($55–75),0
CUST-03730,50,Male,25,Month-to-Month,Mailed Check,Standard,54.53,1371.49,7,2022-09,0,No,24+ months,46–60,Mid ($30–55),0
CUST-03731,69,Male,7,One Year,Electronic Check,Premium,91.16,634.02,1,2022-12,0,No,3–12 months,60+,Very High (>$75),0
CUST-03732,42,Male,38,Month-to-Month,Mailed Check,Basic,33.6,1279.76,18,2023-02,1,Yes,24+ months,36–45,Mid ($30–55),0
CUST-03733,31,Female,43,Month-to-Month,Mailed Check,Basic,19.71,853.27,4,2022-12,0,No,24+ months,26–35,Low (<$30),0
CUST-03734,28,Female,9,Two Year,Mailed Check,Premium,91.99,818.35,11,2022-03,0,No,3–12 months,26–35,Very High (>$75),0
CUST-03735,70,Male,13,Month-to-Month,Credit Card (Auto),Standard,63.83,820.47,0,2022-09,1,Yes,12–24 months,60+,High ($55–75),1
CUST-03736,52,Male,72,Month-to-Month,Mailed Check,Premium,89.66,6452.18,11,2023-04,0,No,24+ months,46–60,Very High (>$75),0
CUST-03737,58,Male,15,Month-to-Month,Credit Card (Auto),Standard,64.93,977.87,0,2023-09,0,No,12–24 months,46–60,High ($55–75),1
CUST-03738,31,Female,45,Month-to-Month,Bank Transfer (Auto),Standard,53.69,2411.27,38,2022-04,0,No,24+ months,26–35,Mid ($30–55),1
CUST-03739,47,Female,19,One Year,Bank Transfer (Auto),Basic,32.11,600.12,10,2023-09,1,Yes,12–24 months,46–60,Mid ($30–55),1
CUST-03740,58,Male,50,Two Year,Mailed Check,Standard,59.44,2967.76,1,2023-01,0,No,24+ months,46–60,High ($55–75),0
CUST-03741,21,Male,46,Month-to-Month,Electronic Check,Standard,53.49,2452.34,6,2023-06,1,Yes,24+ months,18–25,Mid ($30–55),0
CUST-03742,21,Male,35,One Year,Bank Transfer (Auto),Standard,59.97,2093.34,0,2022-08,0,No,24+ months,18–25,High ($55–75),1
CUST-03743,45,Female,61,One Year,Mailed Check,Basic,26.65,1622.31,11,2023-12,0,No,24+ months,36–45,Low (<$30),0
CUST-03744,25,Female,72,Two Year,Electronic Check,Premium,81.2,5838.96,1,2023-12,0,No,24+ months,18–25,Very High (>$75),0
CUST-03745,19,Female,27,Two Year,Mailed Check,Basic,20.95,569.78,9,2022-08,1,Yes,24+ months,18–25,Low (<$30),0
CUST-03746,58,Male,8,One Year,Bank Transfer (Auto),Basic,30.12,236.08,5,2023-04,0,No,3–12 months,46–60,Mid ($30–55),1
CUST-03747,63,Female,16,Month-to-Month,Credit Card (Auto),Premium,90.09,1444.66,21,2023-11,1,Yes,12–24 months,60+,Very High (>$75),1
CUST-03748,39,Male,45,Month-to-Month,Mailed Check,Standard,57.01,2567.43,9,2023-01,0,No,24+ months,36–45,High ($55–75),0
CUST-03749,58,Female,33,Month-to-Month,Mailed Check,Standard,56.51,1872.79,28,2022-02,1,Yes,24+ months,46–60,High ($55–75),0
CUST-03750,33,Male,6,One Year,Credit Card (Auto),Premium,81.05,478.06,42,2023-12,0,No,3–12 months,26–35,Very High (>$75),1
CUST-03751,46,Female,1,One Year,Electronic Check,Basic,25.29,19.58,52,2023-10,1,Yes,0–3 months,46–60,Low (<$30),0
CUST-03752,66,Female,36,One Year,Electronic Check,Basic,32.8,1188.1,4,2023-09,0,No,24+ months,60+,Mid ($30–55),0
CUST-03753,65,Female,9,One Year,Electronic Check,Standard,62.52,569.12,21,2023-01,1,Yes,3–12 months,60+,High ($55–75),0
CUST-03754,47,Female,22,Month-to-Month,Credit Card (Auto),Basic,29.23,636.9,8,2023-06,0,No,12–24 months,46–60,Low (<$30),1
CUST-03755,29,Male,43,One Year,Electronic Check,Premium,94.95,4075.0,8,2023-07,0,No,24+ months,26–35,Very High (>$75),0
CUST-03756,52,Male,26,Month-to-Month,Electronic Check,Premium,93.17,2429.54,30,2022-04,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-03757,28,Female,2,Month-to-Month,Mailed Check,Basic,20.46,34.48,2,2022-04,0,No,0–3 months,26–35,Low (<$30),0
CUST-03758,63,Male,6,Month-to-Month,Credit Card (Auto),Premium,84.78,516.1,9,2023-09,0,No,3–12 months,60+,Very High (>$75),1
CUST-03759,67,Male,7,Two Year,Credit Card (Auto),Basic,20.23,150.83,13,2022-02,0,No,3–12 months,60+,Low (<$30),1
CUST-03760,38,Male,9,Month-to-Month,Mailed Check,Standard,55.91,497.61,1,2022-09,0,No,3–12 months,36–45,High ($55–75),0
CUST-03761,38,Female,26,Two Year,Credit Card (Auto),Premium,91.19,2377.75,29,2022-09,0,No,24+ months,36–45,Very High (>$75),1
CUST-03762,22,Male,22,Month-to-Month,Electronic Check,Premium,80.64,1772.56,5,2023-09,0,No,12–24 months,18–25,Very High (>$75),0
CUST-03763,65,Male,7,Month-to-Month,Electronic Check,Standard,62.96,446.5,16,2022-04,0,No,3–12 months,60+,High ($55–75),0
CUST-03764,37,Male,2,Two Year,Credit Card (Auto),Basic,27.66,53.47,39,2023-04,1,Yes,0–3 months,36–45,Low (<$30),1
CUST-03765,54,Male,6,One Year,Mailed Check,Basic,30.72,175.73,19,2022-08,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-03766,20,Female,72,Month-to-Month,Electronic Check,Standard,48.76,3514.97,32,2022-07,1,Yes,24+ months,18–25,Mid ($30–55),0
CUST-03767,61,Female,20,Month-to-Month,Mailed Check,Standard,49.59,984.81,1,2023-01,0,No,12–24 months,60+,Mid ($30–55),0
CUST-03768,50,Female,64,Two Year,Bank Transfer (Auto),Basic,28.54,1835.1,10,2022-05,0,No,24+ months,46–60,Low (<$30),1
CUST-03769,70,Male,60,Month-to-Month,Credit Card (Auto),Standard,62.24,3732.75,12,2022-08,1,Yes,24+ months,60+,High ($55–75),1
CUST-03770,26,Female,22,One Year,Credit Card (Auto),Premium,92.85,2034.34,17,2023-09,0,No,12–24 months,26–35,Very High (>$75),1
CUST-03771,26,Female,39,Month-to-Month,Mailed Check,Standard,59.69,2322.48,1,2022-02,1,Yes,24+ months,26–35,High ($55–75),0
CUST-03772,21,Male,6,Month-to-Month,Credit Card (Auto),Basic,21.41,135.71,16,2023-04,0,No,3–12 months,18–25,Low (<$30),1
CUST-03773,52,Female,37,Month-to-Month,Mailed Check,Premium,81.31,3004.89,2,2023-10,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-03774,34,Female,10,One Year,Bank Transfer (Auto),Basic,32.97,336.83,1,2023-06,0,No,3–12 months,26–35,Mid ($30–55),1
CUST-03775,51,Female,57,One Year,Bank Transfer (Auto),Premium,79.92,4548.89,9,2022-10,0,No,24+ months,46–60,Very High (>$75),1
CUST-03776,41,Female,2,Month-to-Month,Mailed Check,Basic,29.65,58.66,13,2022-09,1,Yes,0–3 months,36–45,Low (<$30),0
CUST-03777,49,Male,47,One Year,Electronic Check,Standard,57.06,2689.39,47,2023-03,0,No,24+ months,46–60,High ($55–75),0
CUST-03778,18,Male,3,Two Year,Mailed Check,Standard,55.15,156.42,17,2023-11,0,No,0–3 months,18–25,High ($55–75),0
CUST-03779,25,Female,68,Two Year,Bank Transfer (Auto),Standard,55.48,3768.73,13,2022-03,0,No,24+ months,18–25,High ($55–75),1
CUST-03780,62,Male,11,Month-to-Month,Electronic Check,Standard,64.06,712.86,3,2023-03,1,Yes,3–12 months,60+,High ($55–75),0
CUST-03781,40,Male,33,Month-to-Month,Electronic Check,Basic,32.63,1078.72,2,2023-01,1,Yes,24+ months,36–45,Mid ($30–55),0
CUST-03782,64,Female,21,Two Year,Electronic Check,Standard,62.69,1320.81,14,2023-12,0,No,12–24 months,60+,High ($55–75),0
CUST-03783,57,Female,14,Month-to-Month,Electronic Check,Standard,54.9,775.44,3,2022-01,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-03784,29,Male,33,Month-to-Month,Bank Transfer (Auto),Basic,19.81,654.2,18,2023-03,0,No,24+ months,26–35,Low (<$30),1
CUST-03785,71,Female,72,Two Year,Electronic Check,Premium,94.95,6843.31,1,2022-09,0,No,24+ months,60+,Very High (>$75),0
CUST-03786,29,Female,1,Month-to-Month,Electronic Check,Premium,80.46,83.24,6,2022-07,1,Yes,0–3 months,26–35,Very High (>$75),0
CUST-03787,63,Female,72,Month-to-Month,Bank Transfer (Auto),Premium,86.75,6249.71,22,2023-06,0,No,24+ months,60+,Very High (>$75),1
CUST-03788,64,Male,30,Month-to-Month,Credit Card (Auto),Standard,52.49,1567.76,26,2022-08,1,Yes,24+ months,60+,Mid ($30–55),1
CUST-03789,32,Male,52,Two Year,Electronic Check,Basic,26.67,1395.62,6,2023-03,0,No,24+ months,26–35,Low (<$30),0
CUST-03790,58,Male,15,Month-to-Month,Electronic Check,Standard,53.17,803.47,3,2023-02,1,Yes,12–24 months,46–60,Mid ($30–55),0
CUST-03791,36,Male,20,Two Year,Credit Card (Auto),Premium,93.24,1859.88,47,2023-10,0,No,12–24 months,36–45,Very High (>$75),1
CUST-03792,43,Male,65,One Year,Mailed Check,Basic,34.45,2240.85,21,2022-06,0,No,24+ months,36–45,Mid ($30–55),0
CUST-03793,69,Male,17,Month-to-Month,Credit Card (Auto),Standard,54.96,931.85,24,2023-02,0,No,12–24 months,60+,Mid ($30–55),1
CUST-03794,46,Male,24,Month-to-Month,Electronic Check,Standard,49.18,1183.53,3,2022-04,1,Yes,12–24 months,46–60,Mid ($30–55),0
CUST-03795,39,Female,1,Month-to-Month,Electronic Check,Basic,29.27,39.14,8,2023-09,1,Yes,0–3 months,36–45,Low (<$30),0
CUST-03796,57,Male,5,One Year,Electronic Check,Standard,54.39,262.86,1,2023-04,1,Yes,3–12 months,46–60,Mid ($30–55),0
CUST-03797,38,Female,32,Month-to-Month,Electronic Check,Premium,94.75,3041.05,1,2023-02,0,No,24+ months,36–45,Very High (>$75),0
CUST-03798,68,Female,40,Two Year,Credit Card (Auto),Standard,49.51,1971.85,3,2023-11,0,No,24+ months,60+,Mid ($30–55),1
CUST-03799,55,Male,27,Month-to-Month,Credit Card (Auto),Basic,20.02,539.76,5,2023-05,0,No,24+ months,46–60,Low (<$30),1
CUST-03800,37,Female,4,Month-to-Month,Credit Card (Auto),Standard,59.88,239.16,88,2023-04,0,No,3–12 months,36–45,High ($55–75),1
CUST-03801,46,Female,18,Month-to-Month,Credit Card (Auto),Basic,30.89,551.39,8,2022-02,0,No,12–24 months,46–60,Mid ($30–55),1
CUST-03802,68,Male,14,One Year,Credit Card (Auto),Standard,56.0,785.33,17,2022-01,0,No,12–24 months,60+,High ($55–75),1
CUST-03803,21,Female,21,Month-to-Month,Bank Transfer (Auto),Premium,82.7,1743.38,35,2023-03,1,Yes,12–24 months,18–25,Very High (>$75),1
CUST-03804,24,Male,65,Month-to-Month,Credit Card (Auto),Standard,53.26,3457.78,4,2022-09,1,Yes,24+ months,18–25,Mid ($30–55),1
CUST-03805,45,Female,47,Two Year,Electronic Check,Standard,53.74,2517.19,2,2023-01,0,No,24+ months,36–45,Mid ($30–55),0
CUST-03806,45,Male,2,One Year,Mailed Check,Standard,51.82,106.29,4,2023-05,0,No,0–3 months,36–45,Mid ($30–55),0
CUST-03807,21,Female,70,One Year,Bank Transfer (Auto),Standard,62.45,4376.53,32,2022-03,0,No,24+ months,18–25,High ($55–75),1
CUST-03808,39,Male,20,One Year,Credit Card (Auto),Standard,49.1,991.09,16,2022-06,0,No,12–24 months,36–45,Mid ($30–55),1
CUST-03809,29,Female,43,One Year,Bank Transfer (Auto),Premium,84.91,3644.32,9,2023-10,0,No,24+ months,26–35,Very High (>$75),1
CUST-03810,62,Male,4,Month-to-Month,Credit Card (Auto),Standard,60.7,250.83,25,2022-09,0,No,3–12 months,60+,High ($55–75),1
CUST-03811,20,Female,35,Month-to-Month,Mailed Check,Premium,78.06,2731.74,4,2022-09,1,Yes,24+ months,18–25,Very High (>$75),0
CUST-03812,39,Female,8,Two Year,Bank Transfer (Auto),Premium,92.92,738.08,4,2023-08,0,No,3–12 months,36–45,Very High (>$75),1
CUST-03813,61,Male,18,Month-to-Month,Credit Card (Auto),Premium,90.0,1629.25,12,2023-05,1,Yes,12–24 months,60+,Very High (>$75),1
CUST-03814,19,Female,1,One Year,Electronic Check,Premium,79.24,74.01,23,2022-09,0,No,0–3 months,18–25,Very High (>$75),0
CUST-03815,41,Male,5,Month-to-Month,Credit Card (Auto),Basic,33.2,170.67,4,2022-02,1,Yes,3–12 months,36–45,Mid ($30–55),1
CUST-03816,51,Female,3,Month-to-Month,Mailed Check,Standard,56.27,174.51,3,2023-03,0,No,0–3 months,46–60,High ($55–75),0
CUST-03817,44,Female,8,Month-to-Month,Bank Transfer (Auto),Standard,59.08,471.25,9,2022-10,0,No,3–12 months,36–45,High ($55–75),1
CUST-03818,58,Female,3,Month-to-Month,Credit Card (Auto),Standard,62.98,192.74,2,2022-10,1,Yes,0–3 months,46–60,High ($55–75),1
CUST-03819,18,Female,37,One Year,Mailed Check,Premium,92.97,3441.34,20,2022-04,0,No,24+ months,18–25,Very High (>$75),0
CUST-03820,25,Male,1,Month-to-Month,Mailed Check,Basic,24.94,18.78,12,2022-07,1,Yes,0–3 months,18–25,Low (<$30),0
CUST-03821,40,Male,30,Month-to-Month,Mailed Check,Basic,22.03,666.1,10,2022-02,1,Yes,24+ months,36–45,Low (<$30),0
CUST-03822,55,Male,4,Two Year,Electronic Check,Premium,82.37,338.04,30,2022-09,0,No,3–12 months,46–60,Very High (>$75),0
CUST-03823,23,Female,72,Month-to-Month,Mailed Check,Basic,31.01,2232.49,19,2022-05,0,No,24+ months,18–25,Mid ($30–55),0
CUST-03824,39,Male,72,Two Year,Electronic Check,Basic,33.79,2442.77,2,2022-10,0,No,24+ months,36–45,Mid ($30–55),0
CUST-03825,42,Female,8,Two Year,Credit Card (Auto),Standard,49.22,392.32,8,2022-09,0,No,3–12 months,36–45,Mid ($30–55),1
CUST-03826,35,Female,30,Two Year,Electronic Check,Premium,78.25,2347.09,5,2022-08,0,No,24+ months,26–35,Very High (>$75),0
CUST-03827,34,Male,1,Two Year,Mailed Check,Standard,61.98,65.46,24,2022-03,0,No,0–3 months,26–35,High ($55–75),0
CUST-03828,29,Female,72,Month-to-Month,Credit Card (Auto),Premium,84.56,6082.04,19,2023-07,0,No,24+ months,26–35,Very High (>$75),1
CUST-03829,23,Male,23,Two Year,Credit Card (Auto),Basic,22.69,529.91,9,2023-06,0,No,12–24 months,18–25,Low (<$30),1
CUST-03830,43,Male,1,Two Year,Bank Transfer (Auto),Premium,81.19,87.22,26,2023-02,0,No,0–3 months,36–45,Very High (>$75),1
CUST-03831,44,Female,13,Two Year,Bank Transfer (Auto),Basic,23.88,317.89,7,2022-11,0,No,12–24 months,36–45,Low (<$30),1
CUST-03832,25,Male,2,Month-to-Month,Electronic Check,Basic,34.5,71.19,24,2023-11,1,Yes,0–3 months,18–25,Mid ($30–55),0
CUST-03833,36,Male,15,Two Year,Mailed Check,Standard,64.6,976.67,0,2022-02,0,No,12–24 months,36–45,High ($55–75),0
CUST-03834,59,Female,35,One Year,Electronic Check,Basic,23.63,830.65,2,2023-09,1,Yes,24+ months,46–60,Low (<$30),0
CUST-03835,18,Male,20,One Year,Bank Transfer (Auto),Standard,64.37,1287.63,21,2022-02,1,Yes,12–24 months,18–25,High ($55–75),1
CUST-03836,46,Female,15,Month-to-Month,Electronic Check,Standard,53.09,804.99,1,2023-03,1,Yes,12–24 months,46–60,Mid ($30–55),0
CUST-03837,62,Female,4,Month-to-Month,Bank Transfer (Auto),Basic,32.52,128.87,17,2023-12,1,Yes,3–12 months,60+,Mid ($30–55),1
CUST-03838,66,Male,8,Two Year,Mailed Check,Premium,81.59,652.73,19,2023-06,0,No,3–12 months,60+,Very High (>$75),0
CUST-03839,52,Male,3,Month-to-Month,Mailed Check,Standard,62.04,179.51,16,2023-04,0,No,0–3 months,46–60,High ($55–75),0
CUST-03840,57,Female,52,Month-to-Month,Mailed Check,Premium,84.0,4376.95,25,2022-02,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-03841,31,Male,4,Two Year,Credit Card (Auto),Premium,81.32,319.7,10,2023-01,0,No,3–12 months,26–35,Very High (>$75),1
CUST-03842,52,Male,28,Month-to-Month,Electronic Check,Basic,33.88,942.67,34,2023-08,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-03843,65,Female,13,Month-to-Month,Mailed Check,Standard,51.63,663.21,12,2022-07,0,No,12–24 months,60+,Mid ($30–55),0
CUST-03844,62,Male,8,Month-to-Month,Electronic Check,Standard,64.85,517.87,10,2022-09,0,No,3–12 months,60+,High ($55–75),0
CUST-03845,37,Female,32,Month-to-Month,Electronic Check,Premium,79.84,2550.35,10,2023-07,0,No,24+ months,36–45,Very High (>$75),0
CUST-03846,66,Male,19,Month-to-Month,Bank Transfer (Auto),Premium,78.16,1489.86,36,2022-02,0,No,12–24 months,60+,Very High (>$75),1
CUST-03847,30,Male,16,Month-to-Month,Electronic Check,Standard,62.79,1000.79,4,2023-10,0,No,12–24 months,26–35,High ($55–75),0
CUST-03848,55,Male,28,Month-to-Month,Electronic Check,Basic,27.96,787.3,17,2022-01,0,No,24+ months,46–60,Low (<$30),0
CUST-03849,66,Female,21,One Year,Credit Card (Auto),Standard,55.16,1152.28,4,2023-09,0,No,12–24 months,60+,High ($55–75),1
CUST-03850,63,Female,11,Two Year,Mailed Check,Premium,79.38,867.78,1,2022-08,0,No,3–12 months,60+,Very High (>$75),0
CUST-03851,66,Female,26,Month-to-Month,Electronic Check,Standard,57.76,1507.88,46,2023-07,1,Yes,24+ months,60+,High ($55–75),0
CUST-03852,25,Male,35,Month-to-Month,Electronic Check,Premium,84.68,2961.22,2,2023-09,0,No,24+ months,18–25,Very High (>$75),0
CUST-03853,60,Male,1,Month-to-Month,Electronic Check,Standard,56.21,48.45,17,2022-09,0,No,0–3 months,46–60,High ($55–75),0
CUST-03854,37,Male,20,Two Year,Mailed Check,Basic,28.71,583.43,8,2022-01,0,No,12–24 months,36–45,Low (<$30),0
CUST-03855,50,Male,1,Two Year,Bank Transfer (Auto),Premium,88.87,82.42,27,2023-05,0,No,0–3 months,46–60,Very High (>$75),1
CUST-03856,43,Female,6,Month-to-Month,Bank Transfer (Auto),Premium,94.32,558.92,22,2023-08,0,No,3–12 months,36–45,Very High (>$75),1
CUST-03857,56,Female,26,Month-to-Month,Electronic Check,Basic,29.13,754.55,2,2023-05,0,No,24+ months,46–60,Low (<$30),0
CUST-03858,38,Male,64,One Year,Bank Transfer (Auto),Basic,23.76,1512.55,9,2023-12,0,No,24+ months,36–45,Low (<$30),1
CUST-03859,70,Female,68,One Year,Mailed Check,Standard,53.59,3637.23,0,2022-07,0,No,24+ months,60+,Mid ($30–55),0
CUST-03860,66,Male,2,Month-to-Month,Mailed Check,Premium,86.1,179.13,8,2022-03,1,Yes,0–3 months,60+,Very High (>$75),0
CUST-03861,59,Female,17,One Year,Credit Card (Auto),Standard,52.4,884.23,18,2023-04,0,No,12–24 months,46–60,Mid ($30–55),1
CUST-03862,60,Male,27,One Year,Electronic Check,Basic,24.39,650.76,3,2023-09,0,No,24+ months,46–60,Low (<$30),0
CUST-03863,71,Male,5,Two Year,Electronic Check,Standard,62.31,319.15,24,2022-02,0,No,3–12 months,60+,High ($55–75),0
CUST-03864,58,Male,46,Month-to-Month,Credit Card (Auto),Basic,32.61,1498.94,0,2022-05,0,No,24+ months,46–60,Mid ($30–55),1
CUST-03865,26,Male,43,Two Year,Electronic Check,Standard,58.66,2515.52,0,2022-05,0,No,24+ months,26–35,High ($55–75),0
CUST-03866,41,Female,72,Month-to-Month,Electronic Check,Standard,57.9,4170.43,0,2022-09,1,Yes,24+ months,36–45,High ($55–75),0
CUST-03867,54,Male,1,One Year,Bank Transfer (Auto),Premium,85.25,76.08,4,2023-03,0,No,0–3 months,46–60,Very High (>$75),1
CUST-03868,66,Male,7,One Year,Bank Transfer (Auto),Standard,58.8,410.15,9,2023-09,1,Yes,3–12 months,60+,High ($55–75),1
CUST-03869,58,Female,56,Month-to-Month,Credit Card (Auto),Standard,61.69,3456.45,1,2023-04,0,No,24+ months,46–60,High ($55–75),1
CUST-03870,34,Female,35,One Year,Electronic Check,Standard,60.53,2127.69,85,2023-06,1,Yes,24+ months,26–35,High ($55–75),0
CUST-03871,41,Female,71,Month-to-Month,Mailed Check,Standard,48.59,3446.42,90,2023-07,0,No,24+ months,36–45,Mid ($30–55),0
CUST-03872,38,Male,1,Month-to-Month,Electronic Check,Basic,30.42,35.72,11,2022-06,0,No,0–3 months,36–45,Mid ($30–55),0
CUST-03873,68,Female,29,Month-to-Month,Mailed Check,Standard,60.23,1739.32,12,2023-05,1,Yes,24+ months,60+,High ($55–75),0
CUST-03874,56,Female,26,Month-to-Month,Electronic Check,Basic,19.67,510.09,39,2023-10,1,Yes,24+ months,46–60,Low (<$30),0
CUST-03875,58,Male,1,Month-to-Month,Bank Transfer (Auto),Premium,80.54,75.0,22,2023-09,0,No,0–3 months,46–60,Very High (>$75),1
CUST-03876,56,Male,23,Two Year,Electronic Check,Premium,91.38,2101.59,2,2023-02,0,No,12–24 months,46–60,Very High (>$75),0
CUST-03877,30,Male,30,Month-to-Month,Electronic Check,Standard,57.49,1723.04,23,2023-04,0,No,24+ months,26–35,High ($55–75),0
CUST-03878,28,Male,6,Month-to-Month,Mailed Check,Premium,91.96,561.36,3,2022-02,0,No,3–12 months,26–35,Very High (>$75),0
CUST-03879,63,Male,10,Month-to-Month,Credit Card (Auto),Premium,81.13,819.65,8,2023-06,1,Yes,3–12 months,60+,Very High (>$75),1
CUST-03880,36,Male,32,Month-to-Month,Credit Card (Auto),Premium,78.51,2513.96,11,2023-06,1,Yes,24+ months,36–45,Very High (>$75),1
CUST-03881,28,Female,20,Month-to-Month,Credit Card (Auto),Basic,20.74,408.33,18,2022-03,0,No,12–24 months,26–35,Low (<$30),1
CUST-03882,30,Female,62,Month-to-Month,Mailed Check,Standard,55.68,3453.3,2,2023-02,0,No,24+ months,26–35,High ($55–75),0
CUST-03883,63,Female,13,Month-to-Month,Electronic Check,Standard,56.89,745.41,1,2023-06,1,Yes,12–24 months,60+,High ($55–75),0
CUST-03884,62,Female,9,Month-to-Month,Electronic Check,Standard,62.57,563.13,30,2023-07,1,Yes,3–12 months,60+,High ($55–75),0
